Date,SPY,QQQ,IWM,VEA,VWO,BND,TLT,IEF,TIP,LQD,EMB,GLD,GSG,VNQ
2011-02-15,104.69044494628906,52.00962448120117,68.61384582519531,25.720500946044922,32.62485122680664,56.47256088256836,65.20521545410156,72.56039428710938,77.2936782836914,70.25115203857422,58.33000183105469,133.97000122070312,34.33000183105469,35.35607147216797
2011-02-16,105.35160827636719,52.347476959228516,69.16595458984375,26.041080474853516,32.915706634521484,56.49386215209961,64.99495697021484,72.45783233642578,77.18399810791016,70.16648864746094,58.447479248046875,134.10000610351562,34.619998931884766,35.43489074707031
2011-02-17,105.66645050048828,52.329689025878906,69.65116119384766,26.163843154907227,33.06467056274414,56.579071044921875,65.09647369384766,72.72595977783203,77.47657012939453,70.29673767089844,58.80540466308594,135.0399932861328,34.880001068115234,35.47126770019531
2011-02-18,105.88682556152344,52.214115142822266,69.7264633178711,26.25251007080078,33.27040481567383,56.579071044921875,64.89341735839844,72.71021270751953,77.8788833618164,70.40088653564453,58.967552185058594,135.41000366210938,34.7599983215332,35.61073303222656
2011-02-22,103.76166534423828,50.70271301269531,67.9362564086914,25.49542236328125,32.156654357910156,56.79221725463867,65.8651123046875,73.4119873046875,78.49345397949219,70.59620666503906,58.609619140625,136.2899932861328,35.2599983215332,35.30150604248047
2011-02-23,103.12415313720703,50.28486633300781,66.76504516601562,25.49542236328125,32.1282844543457,56.78516387939453,66.10444641113281,73.23062896728516,78.7787094116211,70.5115966796875,58.54814529418945,137.50999450683594,36.150001525878906,35.00439453125
2011-02-24,103.05326843261719,50.55158233642578,67.19171142578125,25.515884399414062,32.199222564697266,56.84194564819336,66.52499389648438,73.41985321044922,79.06402587890625,70.58973693847656,58.609619140625,136.47999572753906,35.599998474121094,34.737586975097656
2011-02-25,104.15522003173828,51.25394058227539,68.74767303466797,25.8501033782959,32.63904571533203,56.9981803894043,66.91658782958984,73.65644073486328,79.32733917236328,70.92171478271484,58.92844772338867,137.3800048828125,36.220001220703125,35.41669464111328
2011-02-28,104.80061340332031,51.36063003540039,68.82298278808594,26.109272003173828,32.922794342041016,57.076351165771484,67.00363159179688,73.6248779296875,79.11522674560547,71.11056518554688,58.973140716552734,137.66000366210938,36.09000015258789,36.29591369628906
2011-03-01,103.05326843261719,50.53380584716797,67.44266510009766,25.72732162475586,32.5822868347168,57.049320220947266,67.19783782958984,73.70864868164062,79.57284545898438,71.11190032958984,59.001285552978516,140.02999877929688,36.970001220703125,35.216609954833984
